word,Estimate,SE,t,n_know
reading,0.1696639975794583,0.21143377406485836,0.8024451075986234,2
red,0.11598482353080757,0.1034980696043653,1.1206472156840652,21
reel,0.2916087924377327,0.30292455482109026,0.962644948376533,1
round,0.11298976502695342,0.09629711820757408,1.1733452374285736,13
running,0.11893253486099818,0.17749860537935414,0.6700477144978847,3
sandwich,0.21073423105065398,0.2147046204105029,0.9815076668948355,2
Sarah,0.03524322402835384,0.17730381105354728,0.19877307666957073,3
scissors,0.26275382916849344,0.21441449895015866,1.2254480478466683,2
shall,0.2916087924377327,0.30292455482109026,0.962644948376533,1
shoe,0.07961067007495347,0.10996339173109095,0.7239743047362227,11
shoes,0.10589931709231855,0.10921156768354114,0.9696712476390744,11
shovel,0.2916087924377327,0.30292455482109026,0.962644948376533,1
show,0.1696639975794583,0.21143377406485836,0.8024451075986234,2
silly,0.12635609511256762,0.178799803529063,0.7066903465138824,3
sing,0.23767755873963445,0.18448079069086004,1.2883593887990095,3
sitting,0.09485013137412149,0.1556124775904545,0.6095278016442285,4
sleeping,0.13332320909232603,0.1182330311002378,1.1276308139245352,8
so,0.24550703510962577,0.1691581786153344,1.4513459362074868,4
sock,0.043892012986943105,0.13696974129167278,0.3204504335996112,6
something,0.11950702966742709,0.17875760816649958,0.668542340061493,4
soup,0.2916087924377327,0.30292455482109026,0.962644948376533,1
sponge,0.2916087924377327,0.30292455482109026,0.962644948376533,1
spoon,0.06418291048418177,0.13600080915718765,0.47193035748780104,6
Stevie,0.2916087924377327,0.30292455482109026,0.962644948376533,1
stool,0.08304407564380593,0.2163783202160741,0.383791109760343,2
string,0.14962690408644813,0.17578532319928622,0.8511911083544641,3
stuck,0.13280698504885707,0.11147193820220457,1.1913938807446929,11
study,0.2916087924377327,0.30292455482109026,0.962644948376533,1
Sue,0.07618533801274381,0.1869023281964163,0.40762112889616,3
sugar,0.19410351416756455,0.156763338103041,1.2381945709779396,4
supper,0.27998820107465,0.19154720395527394,1.4617190712949635,3
swimming,0.16028266800741678,0.1350054614983793,1.1872309922020519,6
table,0.058229543933643706,0.12124409528281749,0.48026704968861195,10
take,0.24837448273985607,0.11546447057842707,2.151090127513748,17
tape+recorder,0.27715780906864307,0.2311173140265412,1.199208333811004,2
tapioca,0.2916087924377327,0.30292455482109026,0.962644948376533,1
tea,0.11627392083355637,0.09719698374130568,1.1962708754730995,13
teeth,0.21750683351662006,0.16248724121849298,1.3386086925073917,4
telephone,0.26719391655509267,0.16354882517849656,1.633725685668963,4
then,0.17914200869365496,0.1772982346678728,1.0103992802254125,4
these,0.14221845150042023,0.15828926593261375,0.8984718620210475,4
thing,0.13269940766796762,0.15747359610848274,0.8426771912705396,4
think,0.25337556747023793,0.15740369015901198,1.609718089927075,6
those,0.0803374144256606,0.1295643862717987,0.6200578472013882,6
three,0.15435600134897023,0.09832210509063873,1.5699013076121222,18
tie,0.11949756074901369,0.2159853267900989,0.5532670321866126,2
time,0.12056082915063433,0.14014864903454352,0.8602353999211135,7
tinker+toy,0.2916087924377327,0.30292455482109026,0.962644948376533,1
top,0.11414990670883263,0.1073388744661058,1.0634535463186503,10
tower,0.07055055146570852,0.13127065859718526,0.5374434181990253,6
toy,0.16566524840491387,0.12921984655567795,1.2820418288728768,7
tree,0.02164351443389837,0.106155790697439,0.20388444466101574,12
truck,0.07932794982450413,0.10558679544706838,0.7513055916567896,16
trying,0.2916087924377327,0.30292455482109026,0.962644948376533,1
turtle,0.07961705176521411,0.139934996593656,0.5689573995303444,5
under,0.11336849147521491,0.13780712759304967,0.8226605797197726,6
use,0.1372512824836154,0.17915723494335736,0.7660939985315636,3
Valentine,0.2916087924377327,0.30292455482109026,0.962644948376533,1
wait,0.19843766819799571,0.16119293403608184,1.231056866013599,4
wake,0.19217734225619204,0.14340956755241618,1.3400594223669997,6
walk,0.13732741768246323,0.13900644304348747,0.9879212407406255,6
warm,0.07627157005809829,0.17895822791711238,0.4261976157554756,3
wash,0.1417837395264629,0.14294191512565488,0.9918975788300173,6
wastebasket,0.2916087924377327,0.30292455482109026,0.962644948376533,1
watch,0.10874988678567529,0.1313326262672874,0.8280492812528408,8
water,0.21233926795498495,0.09920476359212359,2.1404140312052893,18
way,0.07923944682145219,0.09089530314226398,0.8717661318256597,15
we,0.14321016895733152,0.13654839450914238,1.0487869115718025,6
Wednesday,0.2916087924377327,0.30292455482109026,0.962644948376533,1
week,0.2916087924377327,0.30292455482109026,0.962644948376533,1
while,0.08304407564380593,0.2163783202160741,0.383791109760343,2
window,0.18043287743246897,0.1312013361448193,1.375236584734992,6
wipe,0.265069390477443,0.1484634240962167,1.7854188133614368,5
with,0.04906554589311972,0.11259062446076493,0.4357871370561397,9
words,0.2916087924377327,0.30292455482109026,0.962644948376533,1
write,0.24700271821399875,0.15903901060424808,1.5530951637308605,4
